update,env_steps,active_side,block_index,red_policy_loss,red_entropy,red_approx_kl,red_clip_fraction,red_grad_norm,red_advantage_mean,red_advantage_std,red_advantage_nonzero_rate,red_value_loss,red_critic_grad_norm,blue_policy_loss,blue_entropy,blue_approx_kl,blue_clip_fraction,blue_grad_norm,blue_advantage_mean,blue_advantage_std,blue_advantage_nonzero_rate,blue_value_loss,blue_critic_grad_norm,opponent_source_side,opponent_generation,opponent_is_latest,opponent_history_size,active_generation_before,active_generation_after,red_mean_episode_return,blue_mean_episode_return,mean_episode_length,red_outcome_win_rate,blue_outcome_win_rate,draw_rate,non_draw_rate,red_kill_rate,blue_kill_rate,combat_decisive_rate,red_boundary_loss_rate,blue_boundary_loss_rate,boundary_rate,altitude_boundary_rate,xy_boundary_rate,collision_rate,mutual_kill_rate,max_steps_rate,scenario_tail_chase_count,scenario_offset_head_on_count,scenario_crossing_count,tail_rear_red_count,tail_rear_blue_count,red_within_4000_rate,red_attack_distance_entry_rate,red_ata_gate_rate,red_aa_gate_rate,red_distance_and_ata_entry_rate,red_distance_and_aa_entry_rate,red_ata_and_aa_entry_rate,red_full_attack_envelope_entry_rate,red_yaw_rate_saturation_rate,red_pitch_rate_saturation_rate,red_acceleration_saturation_rate,red_nx_saturation_rate,red_nz_saturation_rate,red_phi_saturation_rate,red_acceleration_tracking_mae,red_acceleration_tracking_p95,red_pitch_rate_tracking_mae,red_pitch_rate_tracking_p95,red_yaw_rate_tracking_mae,red_yaw_rate_tracking_p95,red_action_yaw_mean,red_action_yaw_std,red_action_pitch_mean,red_action_pitch_std,red_action_speed_mean,red_action_speed_std,blue_within_4000_rate,blue_attack_distance_entry_rate,blue_ata_gate_rate,blue_aa_gate_rate,blue_distance_and_ata_entry_rate,blue_distance_and_aa_entry_rate,blue_ata_and_aa_entry_rate,blue_full_attack_envelope_entry_rate,blue_yaw_rate_saturation_rate,blue_pitch_rate_saturation_rate,blue_acceleration_saturation_rate,blue_nx_saturation_rate,blue_nz_saturation_rate,blue_phi_saturation_rate,blue_acceleration_tracking_mae,blue_acceleration_tracking_p95,blue_pitch_rate_tracking_mae,blue_pitch_rate_tracking_p95,blue_yaw_rate_tracking_mae,blue_yaw_rate_tracking_p95,blue_action_yaw_mean,blue_action_yaw_std,blue_action_pitch_mean,blue_action_pitch_std,blue_action_speed_mean,blue_action_speed_std,eval_red_outcome_win_rate,eval_blue_outcome_win_rate,eval_draw_rate,eval_non_draw_rate,eval_red_kill_rate,eval_blue_kill_rate,eval_combat_decisive_rate,eval_red_boundary_loss_rate,eval_blue_boundary_loss_rate,eval_boundary_rate,eval_altitude_boundary_rate,eval_xy_boundary_rate,eval_collision_rate,eval_mutual_kill_rate,eval_max_steps_rate,eval_mean_episode_length,eval_bilateral_kill_rate,eval_kill_imbalance,eval_red_within_4000_rate,eval_red_attack_distance_entry_rate,eval_red_ata_gate_rate,eval_red_aa_gate_rate,eval_red_distance_and_ata_entry_rate,eval_red_distance_and_aa_entry_rate,eval_red_ata_and_aa_entry_rate,eval_red_full_attack_envelope_entry_rate,eval_red_attack_to_kill_conversion_rate,eval_red_mean_minimum_distance,eval_red_mean_minimum_combined_violation,eval_blue_within_4000_rate,eval_blue_attack_distance_entry_rate,eval_blue_ata_gate_rate,eval_blue_aa_gate_rate,eval_blue_distance_and_ata_entry_rate,eval_blue_distance_and_aa_entry_rate,eval_blue_ata_and_aa_entry_rate,eval_blue_full_attack_envelope_entry_rate,eval_blue_attack_to_kill_conversion_rate,eval_blue_mean_minimum_distance,eval_blue_mean_minimum_combined_violation
11,1408,red,0,-0.001285281963646412,2.7638580799102783,0.0003106191288679838,0.0,0.5620920062065125,0.0,0.9999996423721313,1.0,0.0019653617637231946,0.07586045935750008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,0,True,1,0,,-3.1000000555068254,-7.820000011473894,332.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8515625,0.6875,0.546875,0.1640625,0.9921875,0.0,0.2726029156781531,1.6091674419889108,0.14101339303068983,0.1994574727121489,0.19592290479932317,0.2363498839754301,-0.01677084615948843,0.48009356002018555,0.2174000516315573,0.43829746766382977,0.11637659860571148,0.4653292733310024,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8671875,0.484375,0.609375,0.3125,0.9765625,0.0,1.1887876518247547,4.4796910357777975,0.09302099576155914,0.18632792178685986,0.14975269953344472,0.20892455980645724,0.17409390652028378,0.4528908744247787,0.015104474536201451,0.4637897942559491,-0.08448203659463616,0.5034405016397085,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,385.1666666666667,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1415.499391586745,0.9627974641491258,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1415.499391586745,0.681715268856713
12,1536,red,0,-0.0006555709987878799,2.763932943344116,0.00014408561401069164,0.0,0.7033661007881165,-1.210719347000122e-08,1.0,1.0,0.5952776074409485,1.2317423224449158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,0,True,1,0,,0.0,-10.0,317.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,2,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.875,0.7578125,0.640625,0.0234375,0.984375,0.0,0.02842401922670157,8.881784197001252e-16,0.14304652022282024,0.20086592351606153,0.19410564409985348,0.23678154560157755,0.08997871248357114,0.46891835223309464,0.16974487035622587,0.4441901876401129,0.2629127714671995,0.4583911546078238,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.859375,0.59375,0.625,0.203125,0.9765625,0.0,0.3671553316434407,3.619611752352086,0.10657380112300649,0.18079931722577744,0.15873785392714698,0.20231157891238638,0.13878387987097085,0.42851480964026456,0.03360202286421554,0.42812490246349116,-0.06169916903945705,0.4749201603607452,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,385.1666666666667,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1415.499391586745,0.9627974641491258,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1415.499391586745,0.681715268856713
13,1664,red,0,-0.00016996636986732483,2.76403546333313,9.093224070966244e-05,0.0,0.31046806275844574,-2.0489096641540527e-08,1.0,1.0,0.42877519130706787,1.1630808115005493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,0,True,1,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,2,2,2,1,nan,nan,nan,nan,nan,nan,nan,nan,0.8125,0.703125,0.6796875,0.0078125,0.9921875,0.0,0.0013926962946093741,4.440892098500626e-16,0.1389335356472187,0.20490297291448953,0.19791623606718206,0.24191534704263407,-0.0053349414047261234,0.4365688950107396,0.1426937176784122,0.4498654153115436,0.1716169106439338,0.4837998175951988,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.6640625,0.5859375,0.25,0.96875,0.0,0.4946589659527653,2.7450899545694307,0.10620987532718648,0.17542218705046841,0.1537137555674206,0.1926195521637582,0.13002322360898688,0.46301335624178547,0.07009902968911774,0.4609197386416081,-0.013573458149039652,0.48441799522108797,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,385.1666666666667,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1415.499391586745,0.9627974641491258,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1415.499391586745,0.681715268856713
14,1792,red,0,0.0001210235059261322,2.7642745971679688,9.248917922377586e-05,0.0,0.2959493547677994,1.7695128917694092e-08,1.0,1.0,0.6710485219955444,1.3629998564720154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,0,True,1,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,2,2,2,1,nan,nan,nan,nan,nan,nan,nan,nan,0.8984375,0.65625,0.59375,0.1328125,0.984375,0.0,0.05363460439445941,0.4685767348789484,0.1392543786339063,0.20562538389266483,0.21274835571531972,0.2452386435382177,0.07658133051154437,0.4951751080222109,0.15094304647573153,0.449943771333656,0.10906544937461149,0.4815072541737707,nan,nan,nan,nan,nan,nan,nan,nan,0.8515625,0.5390625,0.546875,0.484375,0.9296875,0.0,1.365853472186109,4.356563191763157,0.08583839211675298,0.16953180555166988,0.13327686824856752,0.18854007917775234,0.12882861729667638,0.4711703731089133,-0.03889453561805567,0.4545644465075271,-0.10739418978209869,0.45683052091489773,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,385.1666666666667,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1415.499391586745,0.9627974641491258,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1415.499391586745,0.681715268856713
15,1920,red,0,-0.0005754539743065834,2.764683246612549,9.408732876181602e-05,0.0,0.38097502291202545,-8.381903171539307e-09,0.9999999403953552,1.0,6.275919198989868,2.607251286506653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,0,True,1,0,,25.260000420734286,-32.685001206584275,198.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890625,0.6171875,0.5625,0.109375,1.0,0.0,0.1932594083808425,1.8377278961477168,0.13647023259395144,0.2054503472015686,0.20713726900319981,0.24869487546997013,0.105295201712579,0.47095878065969204,0.14674924241990084,0.4523619875505484,0.21843148435618787,0.4696561330902438,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828125,0.578125,0.578125,0.3125,0.984375,0.0,1.133168343205428,4.3276709806928615,0.09893892244532929,0.18870655964176672,0.14989867605924945,0.2127894455044641,0.13650375459110364,0.44174770185334106,0.05792176070099231,0.4852676979337509,-0.011468944147054572,0.4768513238789886,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,383.5833333333333,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1387.1348259993902,0.9519548116761584,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1387.1348259993902,0.6278108942574463
16,2048,red,0,-0.0015661204233765602,2.7650943994522095,0.0001501203514635563,0.0,0.8129727244377136,-9.080395102500916e-09,0.9999992251396179,1.0,0.00038920655788388103,0.03825751133263111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,blue,0,True,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,3,2,2,1,nan,nan,nan,nan,nan,nan,nan,nan,0.8671875,0.734375,0.34375,0.1484375,1.0,0.0,0.3751722189555823,2.7972865864690415,0.1491453428176362,0.2036629699816797,0.20588051580338612,0.2492692400269035,0.08015041029648273,0.49408432450196194,0.19023873089827248,0.4427175240500112,0.15837445733632194,0.45587748845437254,nan,nan,nan,nan,nan,nan,nan,nan,0.890625,0.421875,0.5625,0.5078125,0.953125,0.0,1.376998028461409,4.536630853317627,0.0818056843619154,0.18465042402500836,0.14305715557673865,0.2099910197394591,0.1301460876670717,0.4970072196510195,-0.05329044853351661,0.4635615173380102,-0.15994290321214066,0.466690773252401,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,383.5833333333333,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1377.9867568393938,0.9451926157352313,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1377.9867568393938,0.6165243788370567
17,2176,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0030946913175284863,2.7566654682159424,0.001110745593905449,0.0,0.2977317124605179,-1.1175870895385742e-08,0.9999999403953552,1.0,0.05560251697897911,0.33497096598148346,red,0,False,2,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,3,3,2,2,nan,nan,nan,nan,nan,nan,nan,nan,0.8671875,0.6953125,0.5078125,0.1484375,0.96875,0.0,0.11605379885563649,0.9720580074053127,0.09984863065990493,0.17934094831558678,0.15792152742840837,0.19853464703311874,0.13603531825174286,0.48490216741465864,-0.03917307634401368,0.4977110209468205,0.06449239322591893,0.453579086913879,nan,nan,nan,nan,nan,nan,nan,nan,0.90625,0.625,0.59375,0.0625,0.984375,0.0,0.07157666462415338,0.4696190084470119,0.1125974826555752,0.18688669746675263,0.17650434322494507,0.20943091611351083,0.10812111457926221,0.4693229672800626,-0.024007811240153387,0.46087179421319985,0.009539251370370039,0.5017824156846092,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,383.5833333333333,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1377.9867568393938,0.9451926157352313,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1377.9867568393938,0.6165243788370567
18,2304,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0011037252843379974,2.7559226751327515,0.0004998091608285904,0.0,0.31809332966804504,-1.4901161193847656e-08,0.9999999403953552,1.0,2.682028651237488,0.8015947639942169,red,0,False,2,0,,-10.0,10.0,68.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.703125,0.5859375,0.234375,0.9609375,0.0,0.42863840607464987,2.5357964296993893,0.10000054925491299,0.1823737509365661,0.14881600085745886,0.2017373418376117,0.0838605087265023,0.472247715076305,-0.004773054677571054,0.5015517651009509,-0.042621889188012574,0.4818534876049103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.640625,0.5390625,0.28125,0.96875,0.0,0.5525676276744425,2.7622229840209473,0.10405287629248182,0.18006586668905858,0.16191708870290805,0.20476349368240188,0.0882067067141179,0.4969318449469098,-0.0675435704542906,0.4866563467453326,-0.026151346970436862,0.4461072780047962,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,383.5833333333333,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1377.9867568393938,0.9451926157352313,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1377.9867568393938,0.6165243788370567
19,2432,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004725124686956406,2.7546274662017822,0.0007262961007654667,0.0,0.7688533067703247,1.955777406692505e-08,0.9999979734420776,1.0,0.0005966260250716005,0.05200154636986554,red,0,False,2,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,4,3,2,2,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.4765625,0.5859375,0.4609375,0.953125,0.0,1.2303340822094204,4.5021481246760855,0.08306315023044608,0.16838507220928942,0.13884457865546257,0.18961922084962415,0.12011892033115146,0.470035893908759,-0.06922595002833987,0.4783873023603708,-0.0639075226681598,0.4487693857703739,nan,nan,nan,nan,nan,nan,nan,nan,0.8828125,0.3125,0.5,0.328125,0.9609375,0.0,1.1528776143349009,4.432276615066248,0.07273713650427724,0.16561081763498833,0.13608764240127502,0.19402511477937268,0.14515045741336507,0.45310832388264044,-0.09106936215539463,0.46755532047577114,0.022013747024175245,0.4615923416887671,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,383.5833333333333,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1377.9867568393938,0.9451926157352313,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1377.9867568393938,0.6165243788370567
20,2560,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012494046241044998,2.7535512447357178,0.0005618783179670572,0.0,0.7708110511302948,1.4901161193847656e-08,0.9999988675117493,1.0,0.0003230117436032742,0.04086333652958274,red,0,False,2,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,4,3,2,2,nan,nan,nan,nan,nan,nan,nan,nan,0.8828125,0.2890625,0.59375,0.4765625,0.9296875,0.0,1.9154436443738796,4.705170996395877,0.059798462741462555,0.15680879842139708,0.1166329155927924,0.1835710756623863,0.11760664129360521,0.5140155924235434,-0.04906537535134703,0.4717034261812735,-0.12004818110654014,0.4763584235588762,nan,nan,nan,nan,nan,nan,nan,nan,0.8515625,0.328125,0.6015625,0.484375,0.9140625,0.0,1.9871026390247721,4.719164096538069,0.06985251203476625,0.1707189880848372,0.13348537683587142,0.2048281040711545,0.052116018112883467,0.4596695565038199,0.005552112547775323,0.47327154506268515,-0.1161473203865171,0.47370327758436,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,305.25,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1419.6122388452447,0.9710586811767778,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1419.6122388452447,0.738065859952871
21,2688,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006707487627863884,2.7528343200683594,4.961574450135231e-05,0.0,0.8299959003925323,-7.450580596923828e-09,1.0000001192092896,1.0,7.003547668457031,4.688091039657593,red,0,False,2,0,,-2.7200000658631325,-8.100000001490116,302.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4,4,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359375,0.375,0.6640625,0.453125,0.953125,0.0,1.760555941904331,4.62150804331463,0.07570385626835774,0.1614024122039754,0.12662678800477384,0.19076695967231633,0.015124682842724724,0.48814415325986515,-0.02404560297873104,0.48304881572059055,-0.07840673590544611,0.49893288259280333,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8046875,0.4140625,0.46875,0.3203125,0.953125,0.0,1.222447972869738,4.677824589595004,0.08034311352452544,0.17578400207173606,0.13860086157134266,0.20853764525226673,0.08681169542251155,0.45217312512636054,0.011178650387591915,0.48140097098081086,-0.01612922258391336,0.4209725286294334,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,305.25,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1419.6122388452447,0.9710586811767778,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1419.6122388452447,0.738065859952871
22,2816,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012395894154906273,2.7521848678588867,9.166146628558636e-05,0.0,0.5488598644733429,-1.4901161193847656e-08,0.9999998807907104,1.0,6.740134000778198,4.419980764389038,red,0,False,2,0,,0.0,-10.0,304.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5,4,4,3,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.828125,0.5078125,0.609375,0.3671875,0.9296875,0.0,1.073887710363139,4.70389431594941,0.08787801952022031,0.18628659017221832,0.14199679459267633,0.21029884516050076,0.15130141988720425,0.4255084766316971,-0.06367523867811542,0.48653723631022516,-0.08033280351082794,0.48138702515231674,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8515625,0.546875,0.53125,0.171875,0.9609375,0.0,0.6570113935885167,4.693435549480472,0.09508321349445767,0.18567126867748887,0.15451136993001055,0.20776583366153856,0.08010322604241082,0.4700456152470387,0.01930259988148464,0.46598185245851137,-0.029442638078762684,0.44991141183107136,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,305.25,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1419.6122388452447,0.9710586811767778,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1419.6122388452447,0.738065859952871
23,2944,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024697696790099144,2.752295136451721,0.00023073307238519192,0.0,0.6133212149143219,-2.2351741790771484e-08,0.9999999403953552,1.0,1.5114907622337341,1.3498203754425049,red,0,False,2,0,,-10.0,10.0,83.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,4,3,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8671875,0.6328125,0.6015625,0.0859375,0.984375,0.0,0.08236874678841903,0.6903692437994667,0.10599536142198679,0.18580746476204196,0.16334055479275525,0.20809948434030423,0.08534554293601104,0.4775646757620344,0.03447703817982983,0.45447638620527525,-0.07245580876042368,0.5033005700095257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8203125,0.6953125,0.5546875,0.0625,0.9765625,0.0,0.05934800079863695,0.07740449900082477,0.10816175551320434,0.1886465784390824,0.1638713704842304,0.2122177962845973,0.06045194119360531,0.4614930037099289,-0.019154557041474618,0.45018369919226714,0.11553809120778169,0.4346839055041364,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,305.25,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1419.6122388452447,0.9710586811767778,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1419.6122388452447,0.738065859952871
24,3072,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00015359651297330856,2.7523123025894165,0.00023463438265025616,0.0,0.38856641948223114,2.514570951461792e-08,0.9999998211860657,1.0,0.02990923449397087,0.3057539165019989,red,0,False,2,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,5,4,3,2,nan,nan,nan,nan,nan,nan,nan,nan,0.890625,0.703125,0.578125,0.3125,0.984375,0.0,0.4720267056955468,2.5964938679068776,0.11175218623252474,0.17769643550657113,0.1627067986516242,0.2014969292903893,0.20063254331762437,0.4856063754952081,0.027864763873367338,0.4958866135927142,-0.01154786075494485,0.4658848344757194,nan,nan,nan,nan,nan,nan,nan,nan,0.84375,0.578125,0.625,0.3515625,0.984375,0.0,0.7393869797821693,3.549764510463348,0.10705232676502963,0.188503058368191,0.16691654051861415,0.21614716768568243,0.12245455977972597,0.4699673686877156,0.00398782859883795,0.4424886261333137,0.034525980569924286,0.48881520170838705,0.9166666666666666,0.08333333333333333,0.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,305.25,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1419.6122388452447,0.9710586811767778,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1419.6122388452447,0.738065859952871
25,3200,blue,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.6292319893836975e-05,2.7523443698883057,0.00013405084609985352,0.0,0.6053362786769867,-1.210719347000122e-08,1.0,1.0,0.007360067218542099,0.09976372495293617,red,0,False,2,0,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,5,4,3,2,nan,nan,nan,nan,nan,nan,nan,nan,0.828125,0.4296875,0.671875,0.4375,0.96875,0.0,1.3739486679388397,4.512300658658986,0.07832218354314593,0.16684881215907263,0.133322283439138,0.18930378528503705,0.12642897490877658,0.488353112449345,-0.04073185169545468,0.46469991537516825,-0.0645441893102543,0.537503302669894,nan,nan,nan,nan,nan,nan,nan,nan,0.7734375,0.515625,0.5625,0.328125,0.9609375,0.0,0.9349150849930209,3.9528058825143155,0.10638796025801281,0.18228104035020712,0.15504805667960675,0.21319087148030783,0.11422089104598854,0.4801803883596417,0.05601263938297052,0.4803353271125859,0.09937372807689826,0.4757734042010669,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,396.0833333333333,0.0,0.08333333333333333,1.0,0.08333333333333333,0.5,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1376.9366848530917,0.9568372537648591,1.0,0.08333333333333333,0.8333333333333334,1.0,0.08333333333333333,0.08333333333333333,0.5,0.08333333333333333,1.0,1376.9366848530917,0.6083495946808418
