actor_grad_norm,actor_loss,approx_kl,clip_fraction,combat_active_slot_count,combat_active_time_env_samples,combat_entropy,combat_grad_norm,combat_joint_clip_fraction,combat_joint_kl,combat_local_clip_fraction,combat_local_kl,combat_lock_quality_finite,combat_optimizer_steps,combat_policy_loss,combat_shared_std,combat_slot_1_clip_fraction,combat_slot_1_critic_explained_variance,combat_slot_1_kl,combat_slot_1_raw_advantage_mean,combat_slot_1_raw_advantage_std,combat_slot_2_clip_fraction,combat_slot_2_critic_explained_variance,combat_slot_2_kl,combat_slot_2_raw_advantage_mean,combat_slot_2_raw_advantage_std,combat_slot_3_clip_fraction,combat_slot_3_critic_explained_variance,combat_slot_3_kl,combat_slot_3_raw_advantage_mean,combat_slot_3_raw_advantage_std,combat_value_loss,credit_mode,critic_grad_norm,critic_loss,current_actor_lr,current_critic_lr,current_entropy_coef,effective_rollout_steps,entropy,env_steps,factor_max,factor_mean,factor_min,group_update_order,hidden_reset_zero_count,max_rollout_combat_state_reward,mean_rollout_boundary_penalty,mean_rollout_combat_state_reward,mean_rollout_death_penalty,mean_rollout_own_kill_reward,mean_rollout_red_0_agent_reward,mean_rollout_red_0_agent_total_reward,mean_rollout_red_0_angle_state_reward,mean_rollout_red_0_boundary_penalty,mean_rollout_red_0_combat_state_reward,mean_rollout_red_0_death_penalty,mean_rollout_red_0_distance_state_reward,mean_rollout_red_0_own_kill_reward,mean_rollout_red_0_support_awareness_state_reward,mean_rollout_red_0_support_position_state_reward,mean_rollout_red_0_support_state_reward,mean_rollout_red_0_team_kill_reward,mean_rollout_red_1_agent_reward,mean_rollout_red_1_agent_total_reward,mean_rollout_red_1_angle_state_reward,mean_rollout_red_1_boundary_penalty,mean_rollout_red_1_combat_state_reward,mean_rollout_red_1_death_penalty,mean_rollout_red_1_distance_state_reward,mean_rollout_red_1_own_kill_reward,mean_rollout_red_1_support_awareness_state_reward,mean_rollout_red_1_support_position_state_reward,mean_rollout_red_1_support_state_reward,mean_rollout_red_1_team_kill_reward,mean_rollout_red_2_agent_reward,mean_rollout_red_2_agent_total_reward,mean_rollout_red_2_angle_state_reward,mean_rollout_red_2_boundary_penalty,mean_rollout_red_2_combat_state_reward,mean_rollout_red_2_death_penalty,mean_rollout_red_2_distance_state_reward,mean_rollout_red_2_own_kill_reward,mean_rollout_red_2_support_awareness_state_reward,mean_rollout_red_2_support_position_state_reward,mean_rollout_red_2_support_state_reward,mean_rollout_red_2_team_kill_reward,mean_rollout_red_3_agent_reward,mean_rollout_red_3_agent_total_reward,mean_rollout_red_3_angle_state_reward,mean_rollout_red_3_boundary_penalty,mean_rollout_red_3_combat_state_reward,mean_rollout_red_3_death_penalty,mean_rollout_red_3_distance_state_reward,mean_rollout_red_3_own_kill_reward,mean_rollout_red_3_support_awareness_state_reward,mean_rollout_red_3_support_position_state_reward,mean_rollout_red_3_support_state_reward,mean_rollout_red_3_team_kill_reward,mean_rollout_support_state_reward,mean_rollout_team_kill_reward,mean_rollout_team_total_reward,min_rollout_combat_state_reward,policy_loss,pooled_combat_advantage_mean,pooled_combat_advantage_std,pooled_combat_critic_explained_variance,recurrent_hidden_activity,support_active_samples,support_advantage_mean,support_advantage_std,support_clip_fraction,support_critic_explained_variance,support_entropy,support_grad_norm,support_kl,support_optimizer_steps,support_policy_loss,support_std,support_value_loss,throughput_env_steps_per_second,update_count,value_loss,vector_steps,wall_clock_seconds
0.3569714713841677,-0.005268062301911414,0.004230962927942861,0.043562888819724324,5631,2048,1.2597589254379273,0.2500130690634251,0.15556640625,0.011630223708925769,0.04278984013944864,0.004156428234932475,1.0,10,-0.006779255578294396,0.3686451514561971,0.04328875367064029,-0.07555413246154785,0.004149033978708016,-0.5875928401947021,0.6804084181785583,0.04137020101770759,-0.06900453567504883,0.004088970417129273,-0.552664041519165,0.646629273891449,0.04368562893941998,-0.04492306709289551,0.004228128662803377,-0.5057344436645508,0.5887454748153687,0.22719717621803284,role_local,0.17445246875286102,0.11497070412151515,0.00029986346666666667,0.0002998293333333333,0.0029982933333333336,256.0,1.256670755147934,2048.0,3.028759002685547,1.0032109022140503,0.35023996233940125,support>combat,6,0.0,0.0,-0.01822528070382153,-0.01025390625,0.0,0.00880400845380791,0.00880400845380791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8006680659018457,0.00880400845380791,0.0,-0.03370989823451964,-0.03370989823451964,-0.9042392610572278,0.0,-0.01808489744871622,-0.015625,0.28854224488168256,0.0,0.0,0.0,0.0,0.0,-0.03153243233828107,-0.03153243233828107,-0.8930256140884012,0.0,-0.017860557687527034,-0.013671875,0.24582559333430254,0.0,0.0,0.0,0.0,0.0,-0.030449136909737717,-0.030449136909737717,-0.9365191066171974,0.0,-0.018730386975221336,-0.01171875,0.3048888418270508,0.0,0.0,0.0,0.0,0.0,0.00880400845380791,0.0,-0.0217218659381615,-0.019999999552965164,-0.005268062301911414,-0.5480832457542419,0.6399333477020264,-0.06419157981872559,0.0,2048,0.13267365097999573,0.04238077625632286,0.0443359375,-0.0642247200012207,1.2535825848579407,0.4639298737049103,0.004305497620953247,10,-0.003756869025528431,0.36704446872075397,0.002744232024997473,149.44700367794258,1.0,0.11497070412151515,256.0,13.703854541061446
0.3426395822316408,-0.004495315789245069,0.0032024195952544687,0.03594579652417451,5615,2048,1.2646454334259034,0.2012814052402973,0.03154296875,0.0032310885086189955,0.004313468048349023,0.001222962416068185,1.0,10,-0.004967567464336753,0.3689790964126587,0.0034748196601867678,0.022786974906921387,0.0011852847367153085,-0.4938615560531616,0.6633172035217285,0.005104532279074192,-0.033041954040527344,0.0013225233475157362,-0.4435691237449646,0.5928227305412292,0.004248695401474834,0.0279465913772583,0.0011521219224311264,-0.48479825258255005,0.6549118757247925,0.2302846997976303,role_local,0.1792536720633507,0.11697471679653973,0.0002997269333333333,0.00029965866666666665,0.0029965866666666666,256.0,1.2565478324890136,4096.0,1.7150431871414185,0.9964682459831238,0.5543904304504395,support>combat,1,0.0,0.0,-0.018143941055313917,-0.013671875,0.0,0.009134859203186352,0.009134859203186352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8558098690118641,0.009134859203186352,0.0,-0.03438183656180627,-0.03438183656180627,-0.8401856853161007,0.0,-0.016803712092951173,-0.017578125,0.27508779347408563,0.0,0.0,0.0,0.0,0.0,-0.03693194731749827,-0.03693194731749827,-0.967655471758917,0.0,-0.019353822826815303,-0.017578125,0.31824387158849277,0.0,0.0,0.0,0.0,0.0,-0.03780553770047845,-0.03780553770047845,-0.9137026316020638,0.0,-0.018274288246175274,-0.01953125,0.3492893376678694,0.0,0.0,0.0,0.0,0.0,0.009134859203186352,0.0,-0.024996116841066396,-0.019999999552965164,-0.004495315789245069,-0.47292324900627136,0.6365923881530762,0.009542405605316162,0.0,2048,0.11284336447715759,0.051342837512493134,0.067578125,0.1308315396308899,1.248450231552124,0.4839977592229843,0.005181876774440752,10,-0.004023064114153385,0.3667520383993785,0.003664733795449138,150.30694723719648,2.0,0.11697471679653973,512.0,27.250902737956494
0.28871469497680663,-0.004087510367389769,0.003551209361724611,0.03527951178984949,5365,2048,1.2659963607788085,0.23587439954280853,0.11328125,0.008277919184183701,0.029738711079698988,0.0030651307815482086,1.0,10,-0.005705604027025401,0.3690203030904134,0.0296584929805249,0.13754194974899292,0.003044900682678442,-0.3065110743045807,0.4888310730457306,0.030949658993631602,0.14187008142471313,0.00319456153968542,-0.43799686431884766,0.64849454164505,0.028571834985632448,0.1607121229171753,0.0029546825738870188,-0.3923488259315491,0.6138222813606262,0.19304389655590057,role_local,0.1638715911656618,0.09791140009765513,0.0002995904,0.000299488,0.00299488,256.0,1.2569141328334807,6144.0,2.4171247482299805,1.0035223960876465,0.44559839367866516,support>combat,3,0.0,0.0,-0.017354166506265756,-0.01416015625,0.0,0.00894969051660155,0.00894969051660155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8249484121333808,0.00894969051660155,0.0,-0.033834700461738976,-0.033834700461738976,-0.910467476118356,0.0,-0.018209700891020475,-0.015625,0.39060084652737714,0.0,0.0,0.0,0.0,0.0,-0.038564827729715034,-0.038564827729715034,-0.853694261983037,0.0,-0.017080453275411855,-0.021484375,0.37019178038462996,0.0,0.0,0.0,0.0,0.0,-0.03630359482122003,-0.03630359482122003,-0.8386170959565789,0.0,-0.016772345352364937,-0.01953125,0.37896429252577946,0.0,0.0,0.0,0.0,0.0,0.00894969051660155,0.0,-0.02493835988570936,-0.019999999552965164,-0.004087510367389769,-0.3773905634880066,0.5882911682128906,0.14757537841796875,0.0,2048,0.07173000276088715,0.06331980228424072,0.0408203125,0.3609841465950012,1.247831904888153,0.3415549904108047,0.004037287941901013,10,-0.002469416707754135,0.366788387298584,0.002778903639409691,150.4215649256987,3.0,0.09791140009765513,768.0,40.84520728816278
0.3588714972138405,-0.004315337949083187,0.004842154279315053,0.05880900315969484,5530,2048,1.2664743781089782,0.25198214054107665,0.14150390625,0.009758474107366055,0.03402425631938968,0.003533479150777963,1.0,10,-0.0011005743232090025,0.36918457349141437,0.03777020911220461,0.1692972183227539,0.003772074860793799,-0.25117114186286926,0.478822261095047,0.027823513932526113,0.338245689868927,0.003233781624203835,-0.23324057459831238,0.4707547426223755,0.035504903295077384,0.19466358423233032,0.0035453067914953174,-0.27307966351509094,0.5129476189613342,0.14234810173511506,role_local,0.12311987187713384,0.07262392906704918,0.00029945386666666664,0.00029931733333333333,0.0029931733333333336,256.0,1.2572215378284455,8192.0,1.8146284818649292,0.997959315776825,0.5396942496299744,combat>support,4,0.0,0.0,-0.017917606463015545,-0.01220703125,0.0,0.00872836619419104,0.00872836619419104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7880610337015241,0.00872836619419104,0.0,-0.03667658018093789,-0.03667658018093789,-0.9549228877294809,0.0,-0.019098455661151092,-0.017578125,0.5104506766074337,0.0,0.0,0.0,0.0,0.0,-0.02965672373829875,-0.02965672373829875,-0.7992230022791773,0.0,-0.01598484905116493,-0.013671875,0.3332796373288147,0.0,0.0,0.0,0.0,0.0,-0.036247639181965496,-0.036247639181965496,-0.9334513072390109,0.0,-0.018669514676730614,-0.017578125,0.4747883348027244,0.0,0.0,0.0,0.0,0.0,0.00872836619419104,0.0,-0.023463145618734416,-0.019999999552965164,-0.004315337949083187,-0.2534511685371399,0.48888370394706726,0.24624556303024292,0.0,2048,0.04848600551486015,0.07507851719856262,0.08359375,0.4225881099700928,1.2479686975479125,0.4657608538866043,0.006150829407852143,10,-0.007530101574957371,0.3667970697085063,0.0028997563989833,150.3243614916839,4.0,0.07262392906704918,1024.0,54.49549174006097
0.35259553119540216,-0.004372382555447985,0.0048839926314277705,0.05809191975276917,5120,2048,1.2682712197303772,0.30949550718069074,0.1640625,0.012040746767888777,0.057101808255538344,0.004850892906373952,1.0,10,-0.005238055848167278,0.3693688015143077,0.05909839328378439,0.3503291606903076,0.004906382883509738,-0.27024826407432556,0.5491119027137756,0.05692404587753117,0.37545275688171387,0.004941889827276497,-0.3301221430301666,0.6029830574989319,0.0554871691390872,0.3346465229988098,0.004722908282003629,-0.21726654469966888,0.4688664972782135,0.1744562178850174,role_local,0.11463598348200321,0.0886538413586095,0.00029931733333333333,0.00029914666666666667,0.0029914666666666667,256.0,1.2580024242401122,10240.0,1.6983569860458374,0.9973335266113281,0.6130300164222717,support>combat,4,0.0,0.0,-0.016552141021141626,-0.0146484375,0.0,0.008448979964668979,0.008448979964668979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7414966600481421,0.008448979964668979,0.0,-0.03569282275202568,-0.03569282275202568,-0.808055765228346,0.0,-0.016161573312274413,-0.01953125,0.30481814630911686,0.0,0.0,0.0,0.0,0.0,-0.03688160541423713,-0.03688160541423713,-0.7698608417995274,0.0,-0.015397230788948946,-0.021484375,0.3090397779305931,0.0,0.0,0.0,0.0,0.0,-0.035675743496540235,-0.035675743496540235,-0.9048810431268066,0.0,-0.018097618962201523,-0.017578125,0.3897593083092943,0.0,0.0,0.0,0.0,0.0,0.008448979964668979,0.0,-0.024950299331976566,-0.019999999552965164,-0.004372382555447985,-0.269586980342865,0.5415109992027283,0.35739076137542725,0.0,2048,0.02067660167813301,0.08087991923093796,0.05908203125,0.5984447002410889,1.2477336287498475,0.3956955552101135,0.0049170923564815896,10,-0.003506709262728691,0.3667105436325073,0.0028514648322016,150.43257720645693,5.0,0.0886538413586095,1280.0,68.07036208617501
0.29258049502968786,-0.005555555649334565,0.003295878805969321,0.033982159849256274,5322,2048,1.2695647120475768,0.22984324544668197,0.14619140625,0.010099578596418723,0.041987757198512554,0.0038796054455883635,1.0,10,-0.001989895210135728,0.3695286512374878,0.04093674481846392,0.5631598234176636,0.0037747737464534636,-0.09994620084762573,0.3807309567928314,0.036510054999962446,0.5775847434997559,0.003589695527534903,-0.15867753326892853,0.4632396399974823,0.04729819688946009,0.31043440103530884,0.0042070720484149605,-0.10564588010311127,0.38678479194641113,0.09939364939928055,role_local,0.050882712565362455,0.05073458282859065,0.00029918079999999997,0.00029897599999999995,0.00298976,256.0,1.2582423031330108,12288.0,2.229304075241089,1.0013254880905151,0.47358083724975586,combat>support,3,0.0,0.0,-0.01723157695111392,-0.009765625,0.0,0.008379570806937409,0.008379570806937409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7299284645123407,0.008379570806937409,0.0,-0.031249101572029758,-0.031249101572029758,-0.8788609714247286,0.0,-0.017577226943103597,-0.013671875,0.3263354577939026,0.0,0.0,0.0,0.0,0.0,-0.026791798929480137,-0.026791798929480137,-0.7536486504832283,0.0,-0.015073049213242484,-0.01171875,0.27663446465157904,0.0,0.0,0.0,0.0,0.0,-0.032716329296818,-0.032716329296818,-0.9521936476230621,0.0,-0.019044454696995672,-0.013671875,0.4355698152212426,0.0,0.0,0.0,0.0,0.0,0.008379570806937409,0.0,-0.020594416022504447,-0.019999999552965164,-0.005555555649334565,-0.11921558529138565,0.40948110818862915,0.5247914791107178,0.0,2048,0.027583852410316467,0.06927836686372757,0.0259765625,0.7311900854110718,1.2469198942184447,0.3553177446126938,0.002712152166350279,10,-0.0091212160885334,0.366657018661499,0.0020755162579007445,150.3634401637038,6.0,0.05073458282859065,1536.0,81.7219929699786
0.3323813319206238,-0.005838350113481283,0.008091726412644126,0.10944381849840283,5393,2048,1.2704528212547301,0.264138987660408,0.16640625,0.011640385325881653,0.04698006082326174,0.004394269204939992,1.0,10,-0.0020395348547026515,0.36955180764198303,0.045904301083646716,0.6472097635269165,0.004388375786898449,-0.13017426431179047,0.39986497163772583,0.049467159900814295,0.565966010093689,0.004518594338176049,-0.15044577419757843,0.44501015543937683,0.04567855270579457,0.3903627395629883,0.0042896687368406015,-0.08373433351516724,0.35035550594329834,0.0970580019056797,role_local,0.0515484482049942,0.06646840199828148,0.00029904426666666666,0.0002988053333333333,0.0029880533333333332,256.0,1.2587129771709442,14336.0,2.274120569229126,0.998204231262207,0.42899784445762634,combat>support,1,0.0,0.0,-0.017476497101597488,-0.01123046875,0.0,0.006621162536248448,0.006621162536248448,0.0,0.0,0.0,-0.001953125,0.0,0.0,0.96630859375,0.7848422026727349,0.008574287547162385,0.0,-0.029614991042762995,-0.029614991042762995,-0.7971332765882835,0.0,-0.015943116377457045,-0.013671875,0.3006818871363066,0.0,0.0,0.0,0.0,0.0,-0.0327773526951205,-0.0327773526951205,-0.8575665992684662,0.0,-0.017152353102574125,-0.015625,0.3632500563398935,0.0,0.0,0.0,0.0,0.0,-0.03300589654099895,-0.03300589654099895,-0.9666629999410361,0.0,-0.019334021824761294,-0.013671875,0.31335173339175526,0.0,0.0,0.0,0.0,0.0,0.008574287547162385,0.0,-0.02219427065938362,-0.019999999552965164,-0.005838350113481283,-0.11969829350709915,0.3993861675262451,0.5713604688644409,0.0,1980,-0.013182757422327995,0.2811327874660492,0.17190757617354394,0.3173595070838928,1.2469731330871583,0.40062367618083955,0.011789183620348259,10,-0.009637165372259915,0.36668023467063904,0.035878802090883254,150.57399753241256,7.0,0.06646840199828148,1792.0,95.20900178607553
0.30708285234868526,-0.00140702819917351,0.004538444467491046,0.054081375972600654,5480,2048,1.270138645172119,0.24532830938696862,0.14892578125,0.010318286183610326,0.045635357301216574,0.004018733622115561,1.0,10,-0.001496229600161314,0.36946312586466473,0.04221785748377442,0.6038328409194946,0.003685819094321208,-0.09095741808414459,0.3991096615791321,0.04872664990834892,0.6343541741371155,0.004335286632147312,-0.09035281091928482,0.4089718461036682,0.04603779315948486,0.5352337956428528,0.004043904865575154,-0.12205380946397781,0.45451620221138,0.10278160572052002,role_local,0.06798478662967682,0.09722489938139915,0.0002989077333333333,0.00029863466666666663,0.0029863466666666667,256.0,1.2586303174495697,16384.0,1.643772006034851,1.001312494277954,0.5534008145332336,combat>support,6,0.0,0.0,-0.017725175615244854,-0.013671875,0.0,0.0021897937203902984,0.0021897937203902984,0.0,0.0,0.0,-0.005859375,0.0,0.0,0.984375,0.6852781337220222,0.008049168833167641,0.0,-0.03357460975530557,-0.03357460975530557,-0.8974362132139504,0.0,-0.017949610308278352,-0.015625,0.3028253725206014,0.0,0.0,0.0,0.0,0.0,-0.033104728783655446,-0.033104728783655446,-0.8739513179752976,0.0,-0.01747972914017737,-0.015625,0.21528678038157523,0.0,0.0,0.0,0.0,0.0,-0.03532431191706564,-0.03532431191706564,-0.8870998476631939,0.0,-0.017746187397278845,-0.017578125,0.26131876214640215,0.0,0.0,0.0,0.0,0.0,0.008049168833167641,0.0,-0.0249534655813477,-0.019999999552965164,-0.00140702819917351,-0.10112585127353668,0.4217796325683594,0.5929443836212158,0.0,2019,-0.08086958527565002,0.45201852917671204,0.06252739464398474,0.3145204186439514,1.2471219897270203,0.36883739531040194,0.00505815531286653,10,-0.0013178267981857061,0.36672069629033405,0.09166819304227829,150.61837592903254,8.0,0.09722489938139915,2048.0,108.7782277490478
0.3535117842257023,-0.0013986604462843388,0.0044227518975746335,0.049376721028238535,5170,2048,1.2695213913917542,0.34827297031879423,0.16689453125,0.012998838862404227,0.06846024161204696,0.005396367242670941,1.0,10,-0.0022409648052416744,0.3694571654001872,0.06366781960241497,0.652826189994812,0.0051129614407263045,-0.07260546088218689,0.3553164303302765,0.06268283370882273,0.7710267305374146,0.005113161983350778,-0.04394729435443878,0.36341777443885803,0.0798672947101295,0.7287007570266724,0.00601183068715766,-0.07778216898441315,0.3855777680873871,0.07376746758818627,role_local,0.04774068407714367,0.0638425212353468,0.0002987712,0.00029846399999999997,0.00298464,256.0,1.2587676167488098,18432.0,1.9143201112747192,0.9978191256523132,0.5141457915306091,support>combat,3,0.0,0.0,-0.016750950084921595,-0.009765625,0.0,0.0031708332116977545,0.0031708332116977545,0.0,0.0,0.0,-0.00390625,0.0,0.0,0.8955078125,0.5825086880940944,0.0070770833517599385,0.0,-0.030346042825840414,-0.030346042825840414,-0.9312803726643324,0.0,-0.01862729316781042,-0.01171875,0.13529084308538586,0.0,0.0,0.0,0.0,0.0,-0.02753766012028791,-0.02753766012028791,-0.7909161453135312,0.0,-0.015818910404050257,-0.01171875,0.1253377120156074,0.0,0.0,0.0,0.0,0.0,-0.02752539629000239,-0.02752539629000239,-0.7903066966682673,0.0,-0.015806646682904102,-0.01171875,0.30265355960000306,0.0,0.0,0.0,0.0,0.0,0.0070770833517599385,0.0,-0.020559567674354184,-0.019999999552965164,-0.0013986604462843388,-0.06522238254547119,0.3679039776325226,0.7226335406303406,0.0,1836,-0.046216826885938644,0.36643481254577637,0.030293200444430114,0.573909342288971,1.2480138421058655,0.35875059813261034,0.0034491365524783268,10,-0.0005563560873270035,0.36697866519292194,0.05391757488250733,150.82271464431025,9.0,0.0638425212353468,2304.0,122.20970855397172
0.3834987744688988,-0.004022470558993518,0.0055791763867833865,0.0755739170126617,5276,2048,1.270801305770874,0.2967639178037643,0.1451171875,0.010842395480722189,0.04850106220692396,0.004105215271222498,1.0,10,-0.00514292404986918,0.36982473731040955,0.04587663165293634,0.8040934801101685,0.003823068554444785,-0.04306090995669365,0.27155452966690063,0.05291843875311315,0.8092985153198242,0.0045006898169847155,-0.07298456877470016,0.3654046058654785,0.047503856231924144,0.808109700679779,0.004066994010708702,-0.06458525359630585,0.34619972109794617,0.05469550117850304,role_local,0.029719647578895093,0.029718128172680734,0.00029863466666666663,0.0002982933333333333,0.0029829333333333333,256.0,1.261210596561432,20480.0,1.8283311128616333,1.0059939622879028,0.5762757062911987,support>combat,4,0.0,0.0,-0.01708781516329812,-0.00927734375,0.0,0.006358416385410237,0.006358416385410237,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.47640273036086,0.006358416385410237,0.0,-0.03132302840822376,-0.03132302840822376,-0.9801857445854694,0.0,-0.01960427875019377,-0.01171875,0.07599191818007967,0.0,0.0,0.0,0.0,0.0,-0.027439320117991883,-0.027439320117991883,-0.7859797778073698,0.0,-0.015720570379926357,-0.01171875,0.24965520214755088,0.0,0.0,0.0,0.0,0.0,-0.029610471025080187,-0.029610471025080187,-0.7968829858582467,0.0,-0.015938596359774237,-0.013671875,0.32532825181260705,0.0,0.0,0.0,0.0,0.0,0.006358416385410237,0.0,-0.020503602256212616,-0.019999999552965164,-0.004022470558993518,-0.05894302949309349,0.32650718092918396,0.8082489967346191,0.0,1792,-0.02812366746366024,0.09930279850959778,0.10264677181839943,0.9614811539649963,1.2516198873519897,0.4702336311340332,0.007053137502344276,10,-0.002902017068117857,0.3676107128461202,0.004740755166858434,151.1259108920236,10.0,0.029718128172680734,2560.0,135.51613935106434
