episode_seed,agent_returns,agent_reward_components,any_kill,at_least_two_kill,blue_attack_kills,blue_boundary_hard_contacts,blue_boundary_soft_recovery_step_rate,blue_boundary_soft_recovery_steps,blue_combat_survivors,blue_half_lock_active_step_rate,blue_half_lock_active_steps,blue_half_lock_episode_rate,blue_half_lock_ever,blue_lock_active_step_rate,blue_lock_active_steps,blue_lock_episode_rate,blue_lock_ever,blue_lock_kills,blue_max_lock_progress,death_causes,dense_clip_negative_saturation_rate,dense_clip_positive_saturation_rate,dense_clip_saturation_rate,environment_outcome,environment_variant,episode_length,episode_return,first_kill_time,full_elimination,full_elimination_consistency_pass,full_elimination_rate,half_lock_episode_rate,lock_episode_rate,mean_blue_boundary_hard_contacts,mean_blue_max_lock_progress,mean_max_lock_progress,mean_red_boundary_hard_contacts,mean_red_max_lock_progress,mean_support_boundary_hard_contacts,mutual_elimination_draw,non_lock_blue_death_count,non_lock_red_combat_death_count,raw_dense_reward_max,raw_dense_reward_mean,raw_dense_reward_min,red_1_half_lock,red_1_kills,red_1_max_lock,red_1_survival,red_2_half_lock,red_2_kills,red_2_max_lock,red_2_survival,red_3_half_lock,red_3_kills,red_3_max_lock,red_3_survival,red_any_attack_kill,red_attack_kill_distribution,red_attack_kills,red_boundary_hard_contacts,red_boundary_soft_recovery_step_rate,red_boundary_soft_recovery_steps,red_combat_survivors,red_complete_elimination_success,red_full_elimination,red_half_lock_active_step_rate,red_half_lock_active_steps,red_half_lock_episode_rate,red_half_lock_ever,red_lock_active_step_rate,red_lock_active_steps,red_lock_episode_rate,red_lock_ever,red_lock_kills,red_max_lock_progress,red_total_loss,red_win,reward_components,strict_full_elimination,strict_full_elimination_rate,support_active_cue_pair_steps,support_active_cue_steps,support_assisted_episode_rate,support_assisted_kill_rate,support_assisted_kills,support_boundary_hard_contacts,support_boundary_soft_recovery_step_rate,support_boundary_soft_recovery_steps,support_cue_count,support_cue_pair_step_rate,support_cue_rate,support_cue_to_direct_rate,support_cue_to_half_lock_rate,support_cue_update_count,support_eligible_steps,support_survived,target_switch_count,task_win,termination_reason,timeout_draw,timeout_red_loss,timeout_red_win
50042,"{""red_0"": 1.0956251213753623, ""red_1"": -9.539505793513076, ""red_2"": -9.379266269128681, ""red_3"": -9.57935729423101}","{""red_0"": {""agent_total_reward"": 1.0956251213753623, ""angle_state_reward"": 0.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": 0.0, ""death_penalty"": 0.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 280.0, ""support_position_state_reward"": -4.062479770772825, ""support_state_reward"": 1.0956251213753623, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -9.539505793513076, ""angle_state_reward"": -276.97528967565523, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.539505793513075, ""death_penalty"": -4.0, ""distance_state_reward"": 77.27935156102721, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -9.379266269128681, ""angle_state_reward"": -268.9509037965988, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.379266269128681, ""death_penalty"": -4.0, ""distance_state_reward"": 79.34934831773108, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -9.57935729423101, ""angle_state_reward"": -278.95161752467243, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.57935729423101, ""death_penalty"": -4.0, ""distance_state_reward"": 44.88835290562226, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,3,0,0.0,0.0,3,0.1,28.0,1.0,True,0.42857142857142855,120.0,1.0,True,3,1.0,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 0, ""red_1"": 5, ""red_2"": 5, ""red_3"": 5}",0.0,0.0,0.0,blue,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,280,-6.850626058874368,,False,True,0.0,0.0,1.0,0.0,1.0,0.003118356202991446,0.0,0.003118356202991446,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0021003775764256716,0.0,0.0,0.0,0.0031183562241494656,0.0,0.0,0.0,0.002731499494984746,0.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,0,0.0,0.0,0,False,False,0.0,0.0,0.0,False,0.014285714285714285,4.0,1.0,True,0,0.003118356202991446,True,False,"{""boundary_penalty"": 0.0, ""combat_state_reward"": -4.124532339218222, ""death_penalty"": -3.0, ""own_kill_reward"": 0.0, ""support_state_reward"": 0.27390628034384057, ""team_kill_reward"": 0.0, ""team_total_reward"": -6.850626058874368}",False,0.0,828.0,280.0,0.0,0.0,0,0,0.0,0.0,3,0.9857142857142858,1.0,1.0,0.0,14,280.0,True,4,False,red_total_loss,False,False,False
50043,"{""red_0"": -3.499262495851022, ""red_1"": -18.09983223378587, ""red_2"": -18.099315319066, ""red_3"": -17.99905676139126}","{""red_0"": {""agent_total_reward"": -3.499262495851022, ""angle_state_reward"": 0.0, ""boundary_penalty"": -0.30000000000000004, ""combat_state_reward"": 0.0, ""death_penalty"": 0.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": -71.99999999999989, ""support_position_state_reward"": -485.2104159751751, ""support_state_reward"": -3.1992624958510287, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -18.09983223378587, ""angle_state_reward"": -899.9916116893082, ""boundary_penalty"": -0.1, ""combat_state_reward"": -17.99983223378587, ""death_penalty"": 0.0, ""distance_state_reward"": -608.2745444348184, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -18.099315319066, ""angle_state_reward"": -899.9657659533146, ""boundary_penalty"": -0.1, ""combat_state_reward"": -17.999315319066, ""death_penalty"": 0.0, ""distance_state_reward"": -609.3967913726124, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -17.99905676139126, ""angle_state_reward"": -899.9528380695776, ""boundary_penalty"": 0.0, ""combat_state_reward"": -17.99905676139126, ""death_penalty"": 0.0, ""distance_state_reward"": -605.5013372738765, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,0,0,0.0,0.0,3,0.014444444444444444,13.0,1.0,True,0.06555555555555556,59.0,1.0,True,0,0.6735941319188468,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 0, ""red_1"": 0, ""red_2"": 0, ""red_3"": 0}",0.0,0.0,0.0,draw,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,900,-14.42436670252383,,False,True,0.0,0.0,1.0,0.0,0.6735941319188468,0.004008764085894547,2.0,0.004008764085894547,3.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0007130064186640084,1.0,0.0,0.0,0.0029098938684910536,1.0,0.0,0.0,0.004008763935416937,1.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,2,0.31333333333333335,282.0,3,False,False,0.0,0.0,0.0,False,0.005555555555555556,5.0,1.0,True,0,0.004008764085894547,False,False,"{""boundary_penalty"": -0.125, ""combat_state_reward"": -13.499551078561137, ""death_penalty"": 0.0, ""own_kill_reward"": 0.0, ""support_state_reward"": -0.7998156239627572, ""team_kill_reward"": 0.0, ""team_total_reward"": -14.42436670252383}",False,0.0,1320.0,440.0,0.0,0.0,0,3,0.12666666666666668,114.0,7,0.4888888888888889,0.4888888888888889,1.0,0.0,45,900.0,True,13,False,timeout_draw,True,False,False
50044,"{""red_0"": -2.3878514307761565, ""red_1"": -20.237848371687665, ""red_2"": -17.998762198365053, ""red_3"": -21.199831405157784}","{""red_0"": {""agent_total_reward"": -2.3878514307761565, ""angle_state_reward"": 0.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": 0.0, ""death_penalty"": -4.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 292.0, ""support_position_state_reward"": 74.02476153730716, ""support_state_reward"": 1.6121485692238438, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -20.237848371687665, ""angle_state_reward"": -809.1891723741453, ""boundary_penalty"": 0.0, ""combat_state_reward"": -16.237848371687665, ""death_penalty"": -4.0, ""distance_state_reward"": -450.95900425368114, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -17.998762198365053, ""angle_state_reward"": -899.9370651628294, ""boundary_penalty"": 0.0, ""combat_state_reward"": -17.998762198365053, ""death_penalty"": 0.0, ""distance_state_reward"": -623.2429605666714, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -21.199831405157784, ""angle_state_reward"": -859.9527034419249, ""boundary_penalty"": 0.0, ""combat_state_reward"": -17.199831405157784, ""death_penalty"": -4.0, ""distance_state_reward"": -562.1344536382232, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,3,0,0.1111111111111111,100.0,3,0.08555555555555555,77.0,1.0,True,0.29777777777777775,268.0,1.0,True,3,1.0,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 5, ""red_1"": 5, ""red_2"": 0, ""red_3"": 5}",0.0,0.0,0.0,blue,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,900,-15.456073351496984,,False,True,0.0,0.0,1.0,0.0,1.0,0.009010638940173678,0.0,0.009010638940173678,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.009010639041662216,0.0,0.0,0.0,0.005260657053440809,1.0,0.0,0.0,0.000716528098564595,0.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,0,0.0,0.0,1,False,False,0.0,0.0,0.0,False,0.052222222222222225,47.0,1.0,True,0,0.009010638940173678,False,False,"{""boundary_penalty"": 0.0, ""combat_state_reward"": -12.859110493802914, ""death_penalty"": -3.0, ""own_kill_reward"": 0.0, ""support_state_reward"": 0.40303714230596094, ""team_kill_reward"": 0.0, ""team_total_reward"": -15.456073351496984}",False,0.0,879.0,293.0,0.0,0.0,0,0,0.0,0.0,7,1.0,1.0,0.5714285714285714,0.0,45,293.0,False,20,False,timeout_red_loss,False,True,False
50045,"{""red_0"": 1.298440514955846, ""red_1"": -9.21831462655979, ""red_2"": -9.50586006443023, ""red_3"": -9.466509194154195}","{""red_0"": {""agent_total_reward"": 1.298440514955846, ""angle_state_reward"": 0.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": 0.0, ""death_penalty"": 0.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 278.0, ""support_position_state_reward"": 31.073419159307825, ""support_state_reward"": 1.298440514955846, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -9.21831462655979, ""angle_state_reward"": -260.91439628029923, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.21831462655979, ""death_penalty"": -4.0, ""distance_state_reward"": 127.41894211689797, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -9.50586006443023, ""angle_state_reward"": -274.9964514085897, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.505860064430231, ""death_penalty"": -4.0, ""distance_state_reward"": 103.18231714708868, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -9.466509194154195, ""angle_state_reward"": -273.08720083256196, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.466509194154194, ""death_penalty"": -4.0, ""distance_state_reward"": 94.02047576494462, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,3,0,0.0,0.0,3,0.11510791366906475,32.0,1.0,True,0.39568345323741005,110.0,1.0,True,3,1.0,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 0, ""red_1"": 5, ""red_2"": 5, ""red_3"": 5}",0.0,0.0,0.0,blue,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,278,-6.723060842547097,,False,True,0.0,0.0,1.0,0.0,1.0,0.19602040883519398,0.0,0.19602040883519398,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.005367600824683905,0.0,0.0,0.0,0.0800321102142334,0.0,0.0,0.0,0.18471717834472656,0.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,0,0.0,0.0,0,False,False,0.0,0.0,0.0,False,0.21223021582733814,59.0,1.0,True,0,0.19602040883519398,True,False,"{""boundary_penalty"": 0.0, ""combat_state_reward"": -4.047670971286066, ""death_penalty"": -3.0, ""own_kill_reward"": 0.0, ""support_state_reward"": 0.3246101287389615, ""team_kill_reward"": 0.0, ""team_total_reward"": -6.723060842547097}",False,0.0,817.0,278.0,0.0,0.0,0,0,0.0,0.0,7,0.9796163069544365,1.0,1.0,0.0,14,278.0,True,7,False,red_total_loss,False,False,False
50046,"{""red_0"": 1.0556326329303423, ""red_1"": -6.260000000000002, ""red_2"": -8.993522798954197, ""red_3"": -9.25961278840132}","{""red_0"": {""agent_total_reward"": 1.0556326329303423, ""angle_state_reward"": 0.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": 0.0, ""death_penalty"": 0.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 264.0, ""support_position_state_reward"": -0.06122784494327205, ""support_state_reward"": 1.0556326329303423, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -6.260000000000002, ""angle_state_reward"": -113.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": -2.2600000000000016, ""death_penalty"": -4.0, ""distance_state_reward"": 0.7707035112933553, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -8.993522798954197, ""angle_state_reward"": -249.67613994771017, ""boundary_penalty"": 0.0, ""combat_state_reward"": -4.9935227989541975, ""death_penalty"": -4.0, ""distance_state_reward"": 138.3432149266381, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -9.25961278840132, ""angle_state_reward"": -262.98063942006723, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.259612788401321, ""death_penalty"": -4.0, ""distance_state_reward"": 152.91375089367438, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,3,0,0.0,0.0,3,0.2840909090909091,75.0,1.0,True,0.6628787878787878,175.0,1.0,True,3,1.0,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 0, ""red_1"": 5, ""red_2"": 5, ""red_3"": 5}",0.0,0.0,0.0,blue,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,264,-5.864375738606298,,False,True,0.0,0.0,1.0,0.0,1.0,0.02712929601922308,0.0,0.02712929601922308,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027129296213388443,0.0,0.0,0.0,0.001645649317651987,0.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,0,0.0,0.0,0,False,False,0.0,0.0,0.0,False,0.125,33.0,1.0,True,0,0.02712929601922308,True,False,"{""boundary_penalty"": 0.0, ""combat_state_reward"": -3.128283896838865, ""death_penalty"": -3.0, ""own_kill_reward"": 0.0, ""support_state_reward"": 0.26390815823258557, ""team_kill_reward"": 0.0, ""team_total_reward"": -5.864375738606298}",False,0.0,629.0,264.0,0.0,0.0,0,0,0.0,0.0,6,0.7941919191919192,1.0,1.0,0.0,14,264.0,True,6,False,red_total_loss,False,False,False
50047,"{""red_0"": 1.0937801149358382, ""red_1"": -6.100000000000001, ""red_2"": -6.860000000000002, ""red_3"": -9.399589813470548}","{""red_0"": {""agent_total_reward"": 1.0937801149358382, ""angle_state_reward"": 0.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": 0.0, ""death_penalty"": 0.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 271.0, ""support_position_state_reward"": 1.6300191559730521, ""support_state_reward"": 1.0937801149358382, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -6.100000000000001, ""angle_state_reward"": -105.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": -2.1000000000000014, ""death_penalty"": -4.0, ""distance_state_reward"": -6.954347581318032, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -6.860000000000002, ""angle_state_reward"": -143.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": -2.860000000000002, ""death_penalty"": -4.0, ""distance_state_reward"": 30.573759407859725, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -9.399589813470548, ""angle_state_reward"": -269.97949067352874, ""boundary_penalty"": 0.0, ""combat_state_reward"": -5.399589813470548, ""death_penalty"": -4.0, ""distance_state_reward"": 166.5738953714, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,3,0,0.0,0.0,3,0.35424354243542433,96.0,1.0,True,0.8302583025830258,225.0,1.0,True,3,1.0,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 0, ""red_1"": 5, ""red_2"": 5, ""red_3"": 5}",0.0,0.0,0.0,blue,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,271,-5.316452424633673,,False,True,0.0,0.0,1.0,0.0,1.0,0.001743292750059698,0.0,0.001743292750059698,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017432927852496505,0.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,0,0.0,0.0,0,False,False,0.0,0.0,0.0,False,0.01107011070110701,3.0,1.0,True,0,0.001743292750059698,True,False,"{""boundary_penalty"": 0.0, ""combat_state_reward"": -2.5898974533676276, ""death_penalty"": -3.0, ""own_kill_reward"": 0.0, ""support_state_reward"": 0.27344502873395954, ""team_kill_reward"": 0.0, ""team_total_reward"": -5.316452424633673}",False,0.0,521.0,271.0,0.0,0.0,0,0,0.0,0.0,6,0.6408364083640836,1.0,1.0,0.0,14,271.0,True,6,False,red_total_loss,False,False,False
50048,"{""red_0"": 1.5270483965987462, ""red_1"": -8.839696161746556, ""red_2"": -8.899125785579052, ""red_3"": -8.919456044357723}","{""red_0"": {""agent_total_reward"": 1.5270483965987462, ""angle_state_reward"": 0.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": 0.0, ""death_penalty"": 0.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 247.0, ""support_position_state_reward"": 89.84139943312461, ""support_state_reward"": 1.5270483965987462, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -8.839696161746556, ""angle_state_reward"": -241.9848080873286, ""boundary_penalty"": 0.0, ""combat_state_reward"": -4.839696161746557, ""death_penalty"": -4.0, ""distance_state_reward"": 140.04708853045827, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -8.899125785579052, ""angle_state_reward"": -244.95628927895348, ""boundary_penalty"": 0.0, ""combat_state_reward"": -4.899125785579053, ""death_penalty"": -4.0, ""distance_state_reward"": 130.05093364553036, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -8.919456044357723, ""angle_state_reward"": -245.97280221788697, ""boundary_penalty"": 0.0, ""combat_state_reward"": -4.919456044357723, ""death_penalty"": -4.0, ""distance_state_reward"": 125.72693296443464, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,3,0,0.0,0.0,3,0.0728744939271255,18.0,1.0,True,0.39271255060728744,97.0,1.0,True,3,1.0,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 0, ""red_1"": 5, ""red_2"": 5, ""red_3"": 5}",0.0,0.0,0.0,blue,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,247,-6.2828073987711575,,False,True,0.0,0.0,1.0,0.0,1.0,0.003715411288955861,0.0,0.003715411288955861,0.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0012913126265630126,0.0,0.0,0.0,0.0037154112942516804,0.0,0.0,0.0,0.002311811549589038,0.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,0,0.0,0.0,0,False,False,0.0,0.0,0.0,False,0.02834008097165992,7.0,1.0,True,0,0.003715411288955861,True,False,"{""boundary_penalty"": 0.0, ""combat_state_reward"": -3.6645694979208527, ""death_penalty"": -3.0, ""own_kill_reward"": 0.0, ""support_state_reward"": 0.38176209914968656, ""team_kill_reward"": 0.0, ""team_total_reward"": -6.2828073987711575}",False,0.0,736.0,247.0,0.0,0.0,0,0,0.0,0.0,5,0.9932523616734144,1.0,1.0,0.0,13,247.0,True,5,False,red_total_loss,False,False,False
50049,"{""red_0"": -0.09289732563463349, ""red_1"": -6.460000000000002, ""red_2"": -16.039349182469152, ""red_3"": -11.43934674118313}","{""red_0"": {""agent_total_reward"": -0.09289732563463349, ""angle_state_reward"": 0.0, ""boundary_penalty"": -0.30000000000000004, ""combat_state_reward"": 0.0, ""death_penalty"": 0.0, ""distance_state_reward"": 0.0, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 411.99999999999886, ""support_position_state_reward"": -240.14955427243865, ""support_state_reward"": 0.20710267436536783, ""team_kill_reward"": 0.0}, ""red_1"": {""agent_total_reward"": -6.460000000000002, ""angle_state_reward"": -123.0, ""boundary_penalty"": 0.0, ""combat_state_reward"": -2.4600000000000017, ""death_penalty"": -4.0, ""distance_state_reward"": 18.382215232426688, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_2"": {""agent_total_reward"": -16.039349182469152, ""angle_state_reward"": -596.9674591234659, ""boundary_penalty"": -0.1, ""combat_state_reward"": -11.939349182469154, ""death_penalty"": -4.0, ""distance_state_reward"": -88.43028038039125, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}, ""red_3"": {""agent_total_reward"": -11.43934674118313, ""angle_state_reward"": -371.96733705915995, ""boundary_penalty"": 0.0, ""combat_state_reward"": -7.439346741183129, ""death_penalty"": -4.0, ""distance_state_reward"": 96.0747543088128, ""own_kill_reward"": 0.0, ""support_awareness_state_reward"": 0.0, ""support_position_state_reward"": 0.0, ""support_state_reward"": 0.0, ""team_kill_reward"": 0.0}}",False,False,3,0,0.0,0.0,3,0.10033444816053512,60.0,1.0,True,0.4782608695652174,286.0,1.0,True,3,1.0,"{""blue_0"": 0, ""blue_1"": 0, ""blue_2"": 0, ""red_0"": 0, ""red_1"": 5, ""red_2"": 5, ""red_3"": 5}",0.0,0.0,0.0,blue,functional_heterogeneous_4v3_v15_paper_compact_attack_reward,598,-8.50789831232185,,False,True,0.0,0.0,1.0,0.0,1.0,0.002776349971403929,1.0,0.002776349971403929,3.0,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002765974495559931,0.0,0.0,0.0,0.0027763498947024345,0.0,False,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0}",0,1,0.12374581939799331,74.0,0,False,False,0.0,0.0,0.0,False,0.006688963210702341,4.0,1.0,True,0,0.002776349971403929,True,False,"{""boundary_penalty"": -0.1, ""combat_state_reward"": -5.459673980913052, ""death_penalty"": -3.0, ""own_kill_reward"": 0.0, ""support_state_reward"": 0.05177566859134196, ""team_kill_reward"": 0.0, ""team_total_reward"": -8.50789831232185}",False,0.0,1095.0,598.0,0.0,0.0,0,3,0.16555183946488294,99.0,6,0.6103678929765887,1.0,1.0,0.0,30,598.0,True,10,False,red_total_loss,False,False,False
